true;true;true;;true;All;;All;
;true;true;;true;All;;All;
;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
true;false;false;;false;All;;;
true;false;false;;false;All;;;
true;false;false;;false;All;;;
true;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
;false;false;;false;All;;;
